"Plot Title: WellSTIC2"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21098133, SEN S/N: 21098133, LBL: Temp)","Intensity, Lux (LGR S/N: 21098133, SEN S/N: 21098133, LBL: Cond)","Coupler Detached (LGR S/N: 21098133, SEN S/N: 21098133)","Coupler Attached (LGR S/N: 21098133, SEN S/N: 21098133)","Host Connected (LGR S/N: 21098133, SEN S/N: 21098133)","Stopped (LGR S/N: 21098133, SEN S/N: 21098133)","End Of File (LGR S/N: 21098133, SEN S/N: 21098133)"
145,07/14/21 03:59:04 PM,18.426,148801.0,,,,,
146,07/14/21 03:59:34 PM,18.426,148801.0,,,,,
147,07/14/21 04:00:04 PM,18.426,148801.0,,,,,
148,07/14/21 04:00:34 PM,18.426,148801.0,,,,,
149,07/14/21 04:01:04 PM,18.426,148801.0,,,,,
150,07/14/21 04:01:34 PM,18.521,148801.0,,,,,
151,07/14/21 04:02:04 PM,18.521,148801.0,,,,,
152,07/14/21 04:02:34 PM,18.616,148801.0,,,,,
153,07/14/21 04:03:04 PM,18.616,148801.0,,,,,
154,07/14/21 04:03:34 PM,18.616,148801.0,,,,,
155,07/14/21 04:04:04 PM,18.711,148801.0,,,,,
156,07/14/21 04:04:34 PM,18.711,148801.0,,,,,
157,07/14/21 04:05:04 PM,18.711,148801.0,,,,,
158,07/14/21 04:05:34 PM,18.711,148801.0,,,,,
159,07/14/21 04:06:04 PM,18.806,148801.0,,,,,
160,07/14/21 04:06:34 PM,18.806,148801.0,,,,,
161,07/14/21 04:07:04 PM,18.806,148801.0,,,,,
162,07/14/21 04:07:34 PM,18.806,148801.0,,,,,
163,07/14/21 04:08:04 PM,18.901,148801.0,,,,,
164,07/14/21 04:08:34 PM,18.901,148801.0,,,,,
165,07/14/21 04:09:04 PM,18.996,148801.0,,,,,
166,07/14/21 04:09:34 PM,18.996,148801.0,,,,,
167,07/14/21 04:10:04 PM,18.996,148801.0,,,,,
168,07/14/21 04:10:34 PM,18.996,148801.0,,,,,
169,07/14/21 04:11:04 PM,18.996,148801.0,,,,,
170,07/14/21 04:11:34 PM,19.092,148801.0,,,,,
171,07/14/21 04:12:04 PM,19.092,148801.0,,,,,
172,07/14/21 04:12:34 PM,19.092,148801.0,,,,,
173,07/14/21 04:13:04 PM,19.092,148801.0,,,,,
174,07/14/21 04:13:34 PM,19.187,148801.0,,,,,
175,07/14/21 04:14:04 PM,19.187,148801.0,,,,,
176,07/14/21 04:14:34 PM,19.187,148801.0,,,,,
177,07/14/21 04:15:04 PM,19.187,148801.0,,,,,
178,07/14/21 04:15:34 PM,19.282,148801.0,,,,,
179,07/14/21 04:16:04 PM,19.282,148801.0,,,,,
180,07/14/21 04:16:34 PM,19.282,148801.0,,,,,
181,07/14/21 04:17:04 PM,19.282,148801.0,,,,,
182,07/14/21 04:17:34 PM,19.377,148801.0,,,,,
183,07/14/21 04:18:04 PM,19.377,148801.0,,,,,
184,07/14/21 04:18:34 PM,19.377,148801.0,,,,,
185,07/14/21 04:19:04 PM,19.377,148801.0,,,,,
186,07/14/21 04:19:34 PM,19.377,148801.0,,,,,
187,07/14/21 04:20:04 PM,19.472,148801.0,,,,,
188,07/14/21 04:20:34 PM,19.472,148801.0,,,,,
189,07/14/21 04:21:04 PM,19.472,148801.0,,,,,
190,07/14/21 04:21:34 PM,19.472,148801.0,,,,,
191,07/14/21 04:22:04 PM,19.472,148801.0,,,,,
192,07/14/21 04:22:34 PM,19.567,148801.0,,,,,
193,07/14/21 04:23:04 PM,19.472,148801.0,,,,,
194,07/14/21 04:23:34 PM,19.472,148801.0,,,,,
195,07/14/21 04:24:04 PM,19.567,148801.0,,,,,
196,07/14/21 04:24:34 PM,19.472,148801.0,,,,,
197,07/14/21 04:25:04 PM,19.567,148801.0,,,,,
198,07/14/21 04:25:34 PM,19.567,148801.0,,,,,
199,07/14/21 04:26:04 PM,19.567,148801.0,,,,,
200,07/14/21 04:26:34 PM,19.567,148801.0,,,,,
201,07/14/21 04:27:04 PM,19.567,148801.0,,,,,
202,07/14/21 04:27:34 PM,19.567,148801.0,,,,,
203,07/14/21 04:28:04 PM,19.662,148801.0,,,,,
204,07/14/21 04:28:34 PM,19.662,148801.0,,,,,
205,07/14/21 04:29:04 PM,19.662,148801.0,,,,,
206,07/14/21 04:29:34 PM,19.662,148801.0,,,,,
207,07/14/21 04:30:04 PM,19.758,148801.0,,,,,
208,07/14/21 04:30:34 PM,19.758,148801.0,,,,,
209,07/14/21 04:31:04 PM,19.758,148801.0,,,,,
210,07/14/21 04:31:34 PM,19.662,154312.1,,,,,
211,07/14/21 04:32:04 PM,19.662,154312.1,,,,,
212,07/14/21 04:32:34 PM,19.662,154312.1,,,,,
213,07/14/21 04:33:04 PM,19.758,154312.1,,,,,
214,07/14/21 04:33:34 PM,19.758,154312.1,,,,,
215,07/14/21 04:34:04 PM,19.853,154312.1,,,,,
216,07/14/21 04:34:34 PM,19.853,154312.1,,,,,
217,07/14/21 04:35:04 PM,19.853,154312.1,,,,,
218,07/14/21 04:35:34 PM,19.853,154312.1,,,,,
219,07/14/21 04:36:04 PM,19.948,154312.1,,,,,
220,07/14/21 04:36:34 PM,19.948,154312.1,,,,,
221,07/14/21 04:37:04 PM,19.948,154312.1,,,,,
222,07/14/21 04:37:34 PM,19.948,154312.1,,,,,
223,07/14/21 04:38:04 PM,19.948,154312.1,,,,,
224,07/14/21 04:38:34 PM,20.043,154312.1,,,,,
225,07/14/21 04:39:04 PM,20.043,154312.1,,,,,
226,07/14/21 04:39:34 PM,20.043,154312.1,,,,,
227,07/14/21 04:40:04 PM,20.043,154312.1,,,,,
228,07/14/21 04:40:34 PM,20.138,154312.1,,,,,
229,07/14/21 04:41:04 PM,20.138,154312.1,,,,,
230,07/14/21 04:41:34 PM,20.138,154312.1,,,,,
231,07/14/21 04:42:04 PM,20.138,154312.1,,,,,
232,07/14/21 04:42:34 PM,20.138,154312.1,,,,,
233,07/14/21 04:43:04 PM,20.138,154312.1,,,,,
234,07/14/21 04:43:34 PM,20.234,154312.1,,,,,
235,07/14/21 04:44:04 PM,20.234,154312.1,,,,,
236,07/14/21 04:44:34 PM,20.234,154312.1,,,,,
237,07/14/21 04:45:04 PM,20.234,154312.1,,,,,
238,07/14/21 04:45:34 PM,20.234,154312.1,,,,,
239,07/14/21 04:46:04 PM,20.234,154312.1,,,,,
240,07/14/21 04:46:34 PM,20.234,154312.1,,,,,
241,07/14/21 04:47:04 PM,20.234,154312.1,,,,,
242,07/14/21 04:47:34 PM,20.234,154312.1,,,,,
243,07/14/21 04:48:04 PM,20.234,154312.1,,,,,
244,07/14/21 04:48:34 PM,20.234,154312.1,,,,,
245,07/14/21 04:49:04 PM,20.234,154312.1,,,,,
246,07/14/21 04:49:34 PM,20.234,154312.1,,,,,
247,07/14/21 04:50:04 PM,20.234,154312.1,,,,,
248,07/14/21 04:50:34 PM,20.329,154312.1,,,,,
249,07/14/21 04:51:04 PM,20.329,154312.1,,,,,
250,07/14/21 04:51:34 PM,20.329,154312.1,,,,,
251,07/14/21 04:52:04 PM,20.329,154312.1,,,,,
252,07/14/21 04:52:34 PM,20.329,154312.1,,,,,
253,07/14/21 04:53:04 PM,20.329,154312.1,,,,,
254,07/14/21 04:53:34 PM,20.329,154312.1,,,,,
255,07/14/21 04:54:04 PM,20.329,154312.1,,,,,
256,07/14/21 04:54:34 PM,20.424,154312.1,,,,,
257,07/14/21 04:55:04 PM,20.424,154312.1,,,,,
258,07/14/21 04:55:34 PM,20.424,154312.1,,,,,
259,07/14/21 04:56:04 PM,20.424,154312.1,,,,,
260,07/14/21 04:56:34 PM,20.424,154312.1,,,,,
261,07/14/21 04:57:04 PM,20.424,154312.1,,,,,
262,07/14/21 04:57:34 PM,20.424,154312.1,,,,,
263,07/14/21 04:58:04 PM,20.424,154312.1,,,,,
264,07/14/21 04:58:34 PM,20.519,154312.1,,,,,
265,07/14/21 04:59:04 PM,20.519,154312.1,,,,,
