"Plot Title: WellSTIC2"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21098133, SEN S/N: 21098133, LBL: Temp)","Intensity, Lux (LGR S/N: 21098133, SEN S/N: 21098133, LBL: Cond)","Coupler Detached (LGR S/N: 21098133, SEN S/N: 21098133)","Coupler Attached (LGR S/N: 21098133, SEN S/N: 21098133)","Host Connected (LGR S/N: 21098133, SEN S/N: 21098133)","Stopped (LGR S/N: 21098133, SEN S/N: 21098133)","End Of File (LGR S/N: 21098133, SEN S/N: 21098133)"
587,07/14/21 07:39:04 PM,15.951,253512.8,,,,,
588,07/14/21 07:39:34 PM,15.951,253512.8,,,,,
589,07/14/21 07:40:04 PM,16.046,253512.8,,,,,
590,07/14/21 07:40:34 PM,16.046,253512.8,,,,,
591,07/14/21 07:41:04 PM,16.046,253512.8,,,,,
592,07/14/21 07:41:34 PM,16.141,253512.8,,,,,
593,07/14/21 07:42:04 PM,16.141,253512.8,,,,,
594,07/14/21 07:42:34 PM,16.141,253512.8,,,,,
595,07/14/21 07:43:04 PM,16.237,253512.8,,,,,
596,07/14/21 07:43:34 PM,16.237,253512.8,,,,,
597,07/14/21 07:44:04 PM,16.237,253512.8,,,,,
598,07/14/21 07:44:34 PM,16.237,253512.8,,,,,
599,07/14/21 07:45:04 PM,16.427,253512.8,,,,,
600,07/14/21 07:45:34 PM,16.523,253512.8,,,,,
601,07/14/21 07:46:04 PM,16.523,253512.8,,,,,
602,07/14/21 07:46:34 PM,16.523,253512.8,,,,,
603,07/14/21 07:47:04 PM,16.618,253512.8,,,,,
604,07/14/21 07:47:34 PM,16.618,253512.8,,,,,
605,07/14/21 07:48:04 PM,16.618,253512.8,,,,,
606,07/14/21 07:48:34 PM,16.618,253512.8,,,,,
607,07/14/21 07:49:04 PM,16.713,253512.8,,,,,
608,07/14/21 07:49:34 PM,16.713,253512.8,,,,,
609,07/14/21 07:50:04 PM,16.713,253512.8,,,,,
610,07/14/21 07:50:34 PM,16.713,253512.8,,,,,
611,07/14/21 07:51:04 PM,16.808,253512.8,,,,,
612,07/14/21 07:51:34 PM,16.808,253512.8,,,,,
613,07/14/21 07:52:04 PM,16.808,253512.8,,,,,
614,07/14/21 07:52:34 PM,16.808,253512.8,,,,,
615,07/14/21 07:53:04 PM,16.903,253512.8,,,,,
616,07/14/21 07:53:34 PM,16.903,264535.1,,,,,
617,07/14/21 07:54:04 PM,16.903,264535.1,,,,,
618,07/14/21 07:54:34 PM,16.903,264535.1,,,,,
619,07/14/21 07:55:04 PM,16.903,264535.1,,,,,
620,07/14/21 07:55:34 PM,16.999,264535.1,,,,,
621,07/14/21 07:56:04 PM,16.999,264535.1,,,,,
622,07/14/21 07:56:34 PM,16.999,264535.1,,,,,
623,07/14/21 07:57:04 PM,16.999,264535.1,,,,,
624,07/14/21 07:57:34 PM,16.999,264535.1,,,,,
625,07/14/21 07:58:04 PM,17.094,264535.1,,,,,
626,07/14/21 07:58:34 PM,17.094,264535.1,,,,,
627,07/14/21 07:59:04 PM,17.094,264535.1,,,,,
628,07/14/21 07:59:34 PM,17.094,264535.1,,,,,
629,07/14/21 08:00:04 PM,17.094,264535.1,,,,,
630,07/14/21 08:00:34 PM,17.189,264535.1,,,,,
631,07/14/21 08:01:04 PM,17.189,264535.1,,,,,
632,07/14/21 08:01:34 PM,17.189,264535.1,,,,,
633,07/14/21 08:02:04 PM,17.189,264535.1,,,,,
634,07/14/21 08:02:34 PM,17.189,264535.1,,,,,
635,07/14/21 08:03:04 PM,17.189,264535.1,,,,,
636,07/14/21 08:03:34 PM,17.284,264535.1,,,,,
637,07/14/21 08:04:04 PM,17.284,264535.1,,,,,
638,07/14/21 08:04:34 PM,17.284,264535.1,,,,,
639,07/14/21 08:05:04 PM,17.284,264535.1,,,,,
640,07/14/21 08:05:34 PM,17.284,264535.1,,,,,
641,07/14/21 08:06:04 PM,17.284,264535.1,,,,,
642,07/14/21 08:06:34 PM,17.379,264535.1,,,,,
643,07/14/21 08:07:04 PM,17.379,264535.1,,,,,
644,07/14/21 08:07:34 PM,17.379,264535.1,,,,,
645,07/14/21 08:08:04 PM,17.379,264535.1,,,,,
646,07/14/21 08:08:34 PM,17.379,264535.1,,,,,
647,07/14/21 08:09:04 PM,17.379,264535.1,,,,,
648,07/14/21 08:09:34 PM,17.475,264535.1,,,,,
649,07/14/21 08:10:04 PM,17.475,264535.1,,,,,
650,07/14/21 08:10:34 PM,17.475,264535.1,,,,,
651,07/14/21 08:11:04 PM,17.475,264535.1,,,,,
652,07/14/21 08:11:34 PM,17.379,264535.1,,,,,
653,07/14/21 08:12:04 PM,17.475,264535.1,,,,,
654,07/14/21 08:12:34 PM,17.475,264535.1,,,,,
655,07/14/21 08:13:04 PM,17.475,264535.1,,,,,
656,07/14/21 08:13:34 PM,17.570,264535.1,,,,,
657,07/14/21 08:14:04 PM,17.570,264535.1,,,,,
658,07/14/21 08:14:34 PM,17.570,264535.1,,,,,
659,07/14/21 08:15:04 PM,17.570,264535.1,,,,,
660,07/14/21 08:15:34 PM,17.665,264535.1,,,,,
661,07/14/21 08:16:04 PM,17.665,264535.1,,,,,
662,07/14/21 08:16:34 PM,17.665,264535.1,,,,,
663,07/14/21 08:17:04 PM,17.665,264535.1,,,,,
664,07/14/21 08:17:34 PM,17.665,264535.1,,,,,
665,07/14/21 08:18:04 PM,17.665,264535.1,,,,,
666,07/14/21 08:18:34 PM,17.665,264535.1,,,,,
667,07/14/21 08:19:04 PM,17.760,264535.1,,,,,
668,07/14/21 08:19:34 PM,17.760,264535.1,,,,,
669,07/14/21 08:20:04 PM,17.760,264535.1,,,,,
670,07/14/21 08:20:34 PM,17.760,264535.1,,,,,
671,07/14/21 08:21:04 PM,17.760,264535.1,,,,,
672,07/14/21 08:21:34 PM,17.760,264535.1,,,,,
673,07/14/21 08:22:04 PM,17.760,264535.1,,,,,
674,07/14/21 08:22:34 PM,17.855,264535.1,,,,,
675,07/14/21 08:23:04 PM,17.855,264535.1,,,,,
676,07/14/21 08:23:34 PM,17.855,264535.1,,,,,
677,07/14/21 08:24:04 PM,17.855,264535.1,,,,,
678,07/14/21 08:24:34 PM,17.855,264535.1,,,,,
679,07/14/21 08:25:04 PM,17.855,264535.1,,,,,
680,07/14/21 08:25:34 PM,17.855,264535.1,,,,,
681,07/14/21 08:26:04 PM,17.950,264535.1,,,,,
682,07/14/21 08:26:34 PM,17.950,264535.1,,,,,
683,07/14/21 08:27:04 PM,17.950,264535.1,,,,,
684,07/14/21 08:27:34 PM,17.950,264535.1,,,,,
685,07/14/21 08:28:04 PM,17.950,264535.1,,,,,
686,07/14/21 08:28:34 PM,17.950,264535.1,,,,,
